cv	end	hash	start	dataset	estimator	estimator	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results
4	2023-05-12 19:09:23.232811	badfac2e882d40b4ded8e1192516448415e88e1a324316f07296b8739c7bc757	2023-05-12 19:08:25.335421	gpcr	y_reconstruction.estimators.bxt_lmo	bxt_lmo	1.0	1.0	1.0	1.0	1.0	1.0	0.3142147304609022	0.79492175023954	0.24518388791593695	0.9239160041521131	0.28746068340453423	0.8433522836154583	0.56901913657969	0.7936702564604985	0.3266398929049531	0.9047241790666849	0.3407529326707802	0.8130385632785946	0.09073737032730027	0.6387269938650307	0.127208480565371	0.8743779872755139	0.1225075814828221	0.7205521472392639	3.8523521423339844	44.61008810997009
5	2023-05-12 19:09:23.232811	badfac2e882d40b4ded8e1192516448415e88e1a324316f07296b8739c7bc757	2023-05-12 19:08:25.335421	gpcr	y_reconstruction.estimators.bxt_lmo	bxt_lmo	1.0	1.0	1.0	1.0	1.0	1.0	0.4055254611308624	0.7977770618556701	0.21461897356143078	0.9136124176811108	0.2653965724373249	0.843077480670103	0.5869923842477607	0.806767935876771	0.3489736070381232	0.9150037742910322	0.36501500332201936	0.8209085692065503	0.11370740695332464	0.6506176282419331	0.1464968152866242	0.8612109301836522	0.13869513731719119	0.7351744615233189	4.238303899765015	49.85469651222229
6	2023-05-12 19:09:23.232811	badfac2e882d40b4ded8e1192516448415e88e1a324316f07296b8739c7bc757	2023-05-12 19:08:25.335421	gpcr	y_reconstruction.estimators.bxt_lmo	bxt_lmo	1.0	1.0	1.0	1.0	1.0	1.0	0.3240073540743934	0.7938384469510124	0.2313167259786477	0.9247515702084063	0.27706239817700173	0.8605388207438587	0.6147433313548989	0.7910363950153549	0.3120759837177748	0.9050490370412835	0.3294202024646726	0.811815531331692	0.10407210241816198	0.6986762272476558	0.19636363636363638	0.8824526397418024	0.19912862867346934	0.7670159955874242	4.7246012687683105	50.16494655609131
7	2023-05-12 19:09:23.232811	badfac2e882d40b4ded8e1192516448415e88e1a324316f07296b8739c7bc757	2023-05-12 19:08:25.335421	gpcr	y_reconstruction.estimators.bxt_lmo	bxt_lmo	1.0	1.0	1.0	1.0	1.0	1.0	0.31859857377294076	0.736312536155374	0.2572898799313894	0.9171802159974006	0.2660025781859049	0.8268364907341108	0.48769122130794573	0.7525289890083344	0.2639109697933228	0.9149990465054353	0.2783276950561839	0.7626194664210653	0.23123834153154213	0.7473853580048271	0.32450331125827814	0.8784317835473803	0.30838027784724376	0.8127801402137687	4.685512542724609	49.196457862854004
8	2023-05-12 19:09:23.232811	badfac2e882d40b4ded8e1192516448415e88e1a324316f07296b8739c7bc757	2023-05-12 19:08:25.335421	gpcr	y_reconstruction.estimators.bxt_lmo	bxt_lmo	1.0	1.0	1.0	1.0	1.0	1.0	0.30583458919130935	0.8145775788725336	0.23480662983425413	0.9041311105972115	0.28701218097791614	0.8700313508851673	0.517990991517099	0.8557931355055405	0.2522851919561243	0.9305444218802731	0.32103754373628907	0.8718012925282271	0.1464712534744901	0.7648401826484018	0.1739130434782609	0.9059873577973305	0.2198589625338402	0.8508625063419584	5.283156633377075	49.559544801712036
9	2023-05-12 19:09:23.232811	badfac2e882d40b4ded8e1192516448415e88e1a324316f07296b8739c7bc757	2023-05-12 19:08:25.335421	gpcr	y_reconstruction.estimators.bxt_lmo	bxt_lmo	1.0	1.0	1.0	1.0	1.0	1.0	0.34340120154230414	0.7842162732030573	0.22311827956989244	0.8993100416252843	0.2635833128284461	0.8335282379076108	0.5555957922902935	0.8769492332084257	0.29296875	0.9371302350489586	0.3615602943141431	0.8991588085701753	0.28609639213543875	0.7401657523053577	0.14545454545454545	0.9087671984957237	0.18825029551148934	0.7785981090229952	4.192891597747803	47.34362721443176
10	2023-05-12 19:09:23.232811	badfac2e882d40b4ded8e1192516448415e88e1a324316f07296b8739c7bc757	2023-05-12 19:08:25.335421	gpcr	y_reconstruction.estimators.bxt_lmo	bxt_lmo	1.0	1.0	1.0	1.0	1.0	1.0	0.2898693937957263	0.809366391184573	0.2506887052341598	0.9042038929768295	0.29590407065923097	0.8759590957327075	0.5047030242681607	0.8636592098216125	0.2730496453900709	0.9293899866009578	0.34001960648421825	0.8831211634326208	0.1222458104877878	0.7091871819557145	0.11881188118811882	0.9151468639278593	0.1558760494234429	0.8197978269839088	3.954136371612549	45.35939598083496
11	2023-05-12 19:09:23.232811	badfac2e882d40b4ded8e1192516448415e88e1a324316f07296b8739c7bc757	2023-05-12 19:08:25.335421	gpcr	y_reconstruction.estimators.bxt_lmo	bxt_lmo	1.0	1.0	1.0	1.0	1.0	1.0	0.31635226806710703	0.7402210444876698	0.2765957446808511	0.8946216036570854	0.27625343374797184	0.8209303163282247	0.5675661040716719	0.8512801058324578	0.24554455445544554	0.935976454811962	0.31447245593939854	0.8694035900029831	0.24322444339197455	0.7623601777927578	0.21818181818181817	0.9090032556974706	0.2506318877522311	0.8349413326030629	4.059365749359131	45.69437336921692
12	2023-05-12 19:09:23.232811	badfac2e882d40b4ded8e1192516448415e88e1a324316f07296b8739c7bc757	2023-05-12 19:08:25.335421	gpcr	y_reconstruction.estimators.bxt_lmo	bxt_lmo	1.0	1.0	1.0	1.0	1.0	1.0	0.271685131440149	0.795658389472035	0.21770682148040635	0.9086221795828447	0.2661485086600621	0.8479334756384145	0.505302819800589	0.860474135648859	0.3863080684596577	0.9502591005235727	0.42476958858145875	0.8717821782178218	0.28784415762122517	0.7883531013027416	0.31788079470198677	0.9391508786273406	0.3391545635236619	0.8910925313803012	4.293456792831421	50.00282263755798
13	2023-05-12 19:09:23.232811	badfac2e882d40b4ded8e1192516448415e88e1a324316f07296b8739c7bc757	2023-05-12 19:08:25.335421	gpcr	y_reconstruction.estimators.bxt_lmo	bxt_lmo	1.0	1.0	1.0	1.0	1.0	1.0	0.3294943653523429	0.8130269658908269	0.23076923076923075	0.9081832830304714	0.28371037501973617	0.8460158342758498	0.44037916069361593	0.8398321350471186	0.3896103896103896	0.9524409543905205	0.4182886385191184	0.8496124579813203	0.3818351531472246	0.7612264820731275	0.2603550295857988	0.928846339746543	0.2829982824329747	0.8367057152999644	4.79815411567688	52.14415216445923
14	2023-05-12 19:09:23.232811	badfac2e882d40b4ded8e1192516448415e88e1a324316f07296b8739c7bc757	2023-05-12 19:08:25.335421	gpcr	y_reconstruction.estimators.bxt_lmo	bxt_lmo	1.0	1.0	1.0	1.0	1.0	1.0	0.24776099676448998	0.8018109697478846	0.2478386167146974	0.9092324945689607	0.2907490618894058	0.8631282315546971	0.5399245903986887	0.8392243343841392	0.38268792710706145	0.9455243405031099	0.4113606101951502	0.8596663849747427	0.19634634143817384	0.7996199524940617	0.23611111111111108	0.9408206175538485	0.2854905056602857	0.8927157561361838	4.7531492710113525	53.05699372291565
15	2023-05-12 19:09:23.232811	badfac2e882d40b4ded8e1192516448415e88e1a324316f07296b8739c7bc757	2023-05-12 19:08:25.335421	gpcr	y_reconstruction.estimators.bxt_lmo	bxt_lmo	1.0	1.0	1.0	1.0	1.0	1.0	0.2666568474727762	0.7196353224834238	0.2618384401114206	0.8982154141692773	0.2560132557963366	0.804966125426964	0.5466677748314708	0.8256771109930962	0.345679012345679	0.9481353428110421	0.3786686121044378	0.8536584044132789	0.28282596623603473	0.7551020408163265	0.27586206896551724	0.9253129647554676	0.29010703939823157	0.9002551020408163	4.739661931991577	52.75269103050232
0	2023-05-12 19:11:13.644084	dbf195c7e6ca8ceb916ae0de6d2d51c0b5de0f38b7c6a66b645dcd7fc2ae1e59	2023-05-12 19:09:23.267643	ion_channels	y_reconstruction.estimators.bxt_lmo	bxt_lmo	1.0	1.0	1.0	1.0	1.0	1.0	0.4741425336452918	0.7517135140595343	0.2657869934024506	0.9284796317449056	0.2821061483514734	0.8527927674076122	0.7895712636440618	0.914560724610569	0.4818548387096774	0.9495860795261568	0.5200002263499907	0.9379048837734058	0.3278775334775761	0.7197860962566844	0.2317380352644836	0.9168652138015712	0.24008078912114925	0.8257762998247428	8.550825834274292	97.05613112449646
1	2023-05-12 19:11:13.644084	dbf195c7e6ca8ceb916ae0de6d2d51c0b5de0f38b7c6a66b645dcd7fc2ae1e59	2023-05-12 19:09:23.267643	ion_channels	y_reconstruction.estimators.bxt_lmo	bxt_lmo	0.9998399470899471	0.9997624908235091	0.9936745255894192	0.9995434612838122	0.9934583658789553	0.9999969761563179	0.15648084647034938	0.6708705702973219	0.2204246713852376	0.9260904315546189	0.2099528574665266	0.7254098320340359	0.7650281028460828	0.8985082035791723	0.4782146652497343	0.9513564612733275	0.5102589139761187	0.9133986719511045	0.11765968902881682	0.6218905472636815	0.16949152542372878	0.9160900081094948	0.14732726227436688	0.7588638006548454	7.9757726192474365	87.08708333969116
2	2023-05-12 19:11:13.644084	dbf195c7e6ca8ceb916ae0de6d2d51c0b5de0f38b7c6a66b645dcd7fc2ae1e59	2023-05-12 19:09:23.267643	ion_channels	y_reconstruction.estimators.bxt_lmo	bxt_lmo	1.0	1.0	1.0	1.0	1.0	1.0	0.2822925220033147	0.6610109717868339	0.23598820058997047	0.9209929644459118	0.2142141675282547	0.7318438697318007	0.7606328944534362	0.8912497265098421	0.5005488474204172	0.9541683591922431	0.5243030481803315	0.9194814391346183	0.16504277041979237	0.6178168740279938	0.14634146341463417	0.9123443078081498	0.12934128899447095	0.6928047239502333	9.060866594314575	96.868488073349
3	2023-05-12 19:11:13.644084	dbf195c7e6ca8ceb916ae0de6d2d51c0b5de0f38b7c6a66b645dcd7fc2ae1e59	2023-05-12 19:09:23.267643	ion_channels	y_reconstruction.estimators.bxt_lmo	bxt_lmo	0.9998125722216542	0.9997647159479808	0.9931549471064094	0.9995464694888759	0.992944508445281	0.9999967567361251	0.30710958863122073	0.6932616957148473	0.3018480492813142	0.9278187700889281	0.27952218768188547	0.7242924105117788	0.7578389743388029	0.8805074971164937	0.48251748251748244	0.9554453520714841	0.5063043135398494	0.9109359647998632	0.23828675363124627	0.6751314464705224	0.24705882352941178	0.9225107956775966	0.22945705241260692	0.6981345788119476	9.408901453018188	96.43649339675903
4	2023-05-12 19:11:13.644084	dbf195c7e6ca8ceb916ae0de6d2d51c0b5de0f38b7c6a66b645dcd7fc2ae1e59	2023-05-12 19:09:23.267643	ion_channels	y_reconstruction.estimators.bxt_lmo	bxt_lmo	1.0	1.0	1.0	1.0	1.0	1.0	0.4481145165453835	0.783117213323163	0.27112970711297074	0.9219177950766922	0.29991100051992325	0.8134412416201835	0.8390332487152057	0.9288559070212206	0.5119846596356664	0.9495572333932244	0.5490076264238989	0.9571070140710388	0.44444475812754536	0.7971226375116536	0.26823529411764707	0.9175052012297116	0.30400547045328247	0.8464865195732219	8.481297731399536	95.81942415237427
5	2023-05-12 19:11:13.644084	dbf195c7e6ca8ceb916ae0de6d2d51c0b5de0f38b7c6a66b645dcd7fc2ae1e59	2023-05-12 19:09:23.267643	ion_channels	y_reconstruction.estimators.bxt_lmo	bxt_lmo	0.9998303302250579	0.9997627469588474	0.9934872705743043	0.9995435042175785	0.9932726001023354	0.9999968894118562	0.1580610514531182	0.6683520768004417	0.20335985853227231	0.9161064861039492	0.19428225032912003	0.7186747149654066	0.8457604296580636	0.9260361337824417	0.5266331658291457	0.9527413979931263	0.559219179448696	0.9546409203120727	0.13661816943926253	0.676326680768877	0.20329670329670327	0.9197852228609186	0.1993413937588516	0.729943437873632	8.151420593261719	92.73362445831299
6	2023-05-12 19:11:13.644084	dbf195c7e6ca8ceb916ae0de6d2d51c0b5de0f38b7c6a66b645dcd7fc2ae1e59	2023-05-12 19:09:23.267643	ion_channels	y_reconstruction.estimators.bxt_lmo	bxt_lmo	1.0	1.0	1.0	1.0	1.0	1.0	0.24442504170313342	0.6398115939045894	0.1898846495119787	0.9114403287642813	0.16893071792084113	0.7370701228367491	0.8375233360933019	0.9220595465567138	0.5697674418604651	0.9618417584995218	0.592135239218368	0.9426591558371419	0.2791185566162287	0.6723462939711422	0.20772946859903382	0.9069463895472399	0.19692751491008453	0.7282403309799724	8.60494875907898	88.15757918357849
7	2023-05-12 19:11:13.644084	dbf195c7e6ca8ceb916ae0de6d2d51c0b5de0f38b7c6a66b645dcd7fc2ae1e59	2023-05-12 19:09:23.267643	ion_channels	y_reconstruction.estimators.bxt_lmo	bxt_lmo	0.999810691991176	0.9997647562018819	0.9931207004377736	0.9995464772897437	0.9929105423720336	0.9999967409549378	0.2883759733404614	0.6927824124798379	0.28514056224899603	0.9261880921533587	0.26639372319621923	0.7379286632079896	0.8393161633209429	0.9241698148609291	0.5070422535211268	0.9551699519957986	0.5441458667852876	0.9518921592264328	0.39453668842857365	0.7160784589426321	0.3131868131868132	0.9225242884447455	0.296388567611178	0.7665090691788525	8.71460509300232	93.63581371307373
8	2023-05-12 19:11:13.644084	dbf195c7e6ca8ceb916ae0de6d2d51c0b5de0f38b7c6a66b645dcd7fc2ae1e59	2023-05-12 19:09:23.267643	ion_channels	y_reconstruction.estimators.bxt_lmo	bxt_lmo	1.0	1.0	1.0	1.0	1.0	1.0	0.44723760512397587	0.7332152079285837	0.2603978300180832	0.9239769468894059	0.26816478472584193	0.8211167400339374	0.7238090356399586	0.8816200518558693	0.49898989898989893	0.9493931901785891	0.5176701442264324	0.893704090439947	0.29742194902184804	0.7064617717384964	0.18965517241379312	0.9261008067449391	0.2066154620213952	0.7439668746719543	9.023062705993652	96.1990818977356
9	2023-05-12 19:11:13.644084	dbf195c7e6ca8ceb916ae0de6d2d51c0b5de0f38b7c6a66b645dcd7fc2ae1e59	2023-05-12 19:09:23.267643	ion_channels	y_reconstruction.estimators.bxt_lmo	bxt_lmo	0.9997706857716627	0.9997194527169926	0.9924286546301688	0.9994607797209035	0.9921786312630287	0.9999957193489681	0.13235890181314583	0.6805169242253246	0.22157996146435452	0.9236989937031972	0.2149070190850139	0.6968203329650398	0.7470904847097135	0.8890097822508582	0.494066882416397	0.9526050471739117	0.5180690541543835	0.9031637116117199	0.13293079677880368	0.6536400047119802	0.21341463414634143	0.9244216763520348	0.1959615567051958	0.6853953856250947	8.639212369918823	95.01984691619873
10	2023-05-12 19:11:13.644084	dbf195c7e6ca8ceb916ae0de6d2d51c0b5de0f38b7c6a66b645dcd7fc2ae1e59	2023-05-12 19:09:23.267643	ion_channels	y_reconstruction.estimators.bxt_lmo	bxt_lmo	1.0	1.0	1.0	1.0	1.0	1.0	0.22949127007303974	0.6431567780838234	0.18766290182450043	0.9102976214913411	0.16896992257637264	0.735036616913571	0.7526269686895397	0.8906257237035093	0.5219454329774614	0.9587036975367338	0.541362777004024	0.8982468041253031	0.1769214430415262	0.5902272727272727	0.15805471124620063	0.914673535008753	0.12238091972948378	0.6490027429467085	7.922009468078613	93.3505425453186
11	2023-05-12 19:11:13.644084	dbf195c7e6ca8ceb916ae0de6d2d51c0b5de0f38b7c6a66b645dcd7fc2ae1e59	2023-05-12 19:09:23.267643	ion_channels	y_reconstruction.estimators.bxt_lmo	bxt_lmo	0.9997382158402652	0.9997219489241562	0.9919103920348474	0.999464332531526	0.9916670006753905	0.9999954646625019	0.3011764727030284	0.6923336896213997	0.2946708463949843	0.9288916622916594	0.27417536615417043	0.7525619090575059	0.7187597453653517	0.8703372332414765	0.4682814302191464	0.9538364304488032	0.49072597540971963	0.8822464892815944	0.2947850670659073	0.6582790930548602	0.25146198830409355	0.919499887110071	0.22340145071591394	0.6678420713825907	8.672404289245605	98.45104217529297
12	2023-05-12 19:11:13.644084	dbf195c7e6ca8ceb916ae0de6d2d51c0b5de0f38b7c6a66b645dcd7fc2ae1e59	2023-05-12 19:09:23.267643	ion_channels	y_reconstruction.estimators.bxt_lmo	bxt_lmo	1.0	1.0	1.0	1.0	1.0	1.0	0.44907737305053363	0.7433878003184934	0.24976525821596246	0.9274014097455548	0.2665896321260943	0.8459785538993461	0.7883117281721256	0.8895266883225481	0.5259740259740259	0.9546902737376232	0.5428948327336116	0.930001831694689	0.533396073056252	0.8040600667408231	0.32911392405063294	0.9258532197148404	0.3518451416661704	0.8811354179541054	8.815224647521973	100.64811491966248
13	2023-05-12 19:11:13.644084	dbf195c7e6ca8ceb916ae0de6d2d51c0b5de0f38b7c6a66b645dcd7fc2ae1e59	2023-05-12 19:09:23.267643	ion_channels	y_reconstruction.estimators.bxt_lmo	bxt_lmo	0.9999287850733514	0.9998491054106489	0.9957805907172996	0.9997091811215905	0.9956391844038072	0.9999987212322937	0.15568313050469343	0.6916087258821484	0.24278606965174124	0.9269533894813965	0.2360259767123264	0.715142099774031	0.8264308976011079	0.9152188008998468	0.5573080967402735	0.9564596712642156	0.5783592679897174	0.9358828992035372	0.09032173701585929	0.5962566844919787	0.13297872340425532	0.9099621327301813	0.10839769116409052	0.7277513144295151	8.129934310913086	95.91135263442993
14	2023-05-12 19:11:13.644084	dbf195c7e6ca8ceb916ae0de6d2d51c0b5de0f38b7c6a66b645dcd7fc2ae1e59	2023-05-12 19:09:23.267643	ion_channels	y_reconstruction.estimators.bxt_lmo	bxt_lmo	1.0	1.0	1.0	1.0	1.0	1.0	0.28724536213781204	0.6702668923317276	0.20862068965517244	0.9125679852068792	0.19784422624886475	0.7534056881798062	0.8325541874204835	0.9111679342819894	0.5690866510538642	0.9617017835118136	0.586996118904142	0.9436764215313244	0.19663282406906338	0.625985753547591	0.17966903073286053	0.8992435714033008	0.15125041319748217	0.6960812907809374	7.752307653427124	90.69177079200745
15	2023-05-12 19:11:13.644084	dbf195c7e6ca8ceb916ae0de6d2d51c0b5de0f38b7c6a66b645dcd7fc2ae1e59	2023-05-12 19:09:23.267643	ion_channels	y_reconstruction.estimators.bxt_lmo	bxt_lmo	0.9999180999180999	0.9998504529140317	0.9954751131221719	0.9997110661707199	0.995336421196946	0.9999986404810367	0.34002825781825885	0.7121349528548979	0.2924187725631769	0.9207116240349354	0.27905388261887265	0.7589512261000524	0.8061688718066929	0.9087768852328633	0.5284640171858216	0.9555447036526636	0.5534305582356635	0.9374955972413166	0.2355514235115552	0.6546008905072235	0.2445141065830721	0.9241905952091276	0.2184137620238367	0.695976339474456	8.163793563842773	95.63744616508484
0	2023-05-12 19:44:10.454653	3110481218b41f35486129e482bbfcc203ab29de9726abcb94843d3de11cd49d	2023-05-12 19:11:13.680179	enzymes	y_reconstruction.estimators.bxt_lmo	bxt_lmo	0.9999983350669449	0.9999939130170131	0.9993548387096775	0.9999879436006747	0.999348963616338	0.999999992140758	0.21605514073003773	0.6502574469066497	0.13705583756345177	0.9654290385897297	0.15299144048634256	0.6582097995789519	0.6449291463721029	0.8376426660886955	0.3144654088050315	0.9784086133579447	0.36714921574299725	0.864486457496958	0.17195534843724006	0.6311828895230664	0.14993954050785974	0.9711914249558613	0.15575848175938992	0.7045582513807052	132.8756353855133	1734.544216632843
1	2023-05-12 19:44:10.454653	3110481218b41f35486129e482bbfcc203ab29de9726abcb94843d3de11cd49d	2023-05-12 19:11:13.680179	enzymes	y_reconstruction.estimators.bxt_lmo	bxt_lmo	1.0	1.0	1.0	1.0	1.0	1.0	0.395365704559887	0.7460493232715032	0.14236866645943427	0.967900185580821	0.19627608327890153	0.8118215637302265	0.6480062451743661	0.8366649417880735	0.2693032015065913	0.9706857345536939	0.3310342604152504	0.8654070539820765	0.24773999957774825	0.6553691244575721	0.11614401858304298	0.9721136943752179	0.14149178177664318	0.7803022706001045	129.8697371482849	1642.4480180740356
2	2023-05-12 19:44:10.454653	3110481218b41f35486129e482bbfcc203ab29de9726abcb94843d3de11cd49d	2023-05-12 19:11:13.680179	enzymes	y_reconstruction.estimators.bxt_lmo	bxt_lmo	0.9999985378593896	0.9999939275803229	0.9993954050785974	0.9999879794538781	0.9993895189677982	0.9999999926528497	0.28718837743085857	0.6873184574761217	0.16751071289442931	0.9724629640618695	0.19310163647218057	0.8020404573030422	0.6546321960679206	0.8432181618671405	0.26627793974732755	0.9717004980166151	0.33155865266386014	0.8759785190925135	0.20222329532223676	0.6259365203677776	0.13698630136986303	0.9743447596614851	0.14504578475115593	0.8132165599732779	127.04107189178467	1662.98473238945
3	2023-05-12 19:44:10.454653	3110481218b41f35486129e482bbfcc203ab29de9726abcb94843d3de11cd49d	2023-05-12 19:11:13.680179	enzymes	y_reconstruction.estimators.bxt_lmo	bxt_lmo	0.9999984057742856	0.9999939301604259	0.999368686868687	0.9999879796145253	0.9993628199938509	0.9999999923312197	0.260922540981841	0.7005502632490923	0.19576719576719576	0.9718071601053068	0.21943883499811614	0.7616039329312999	0.6297278571737226	0.8357811556691165	0.3882167280378748	0.9835286442186044	0.42349600029412027	0.8479727971326562	0.1949980541026675	0.6781083763837158	0.2035175879396985	0.9734969091608324	0.21616363067694752	0.7630728541265271	169.78123259544373	1806.7761228084564
4	2023-05-12 19:44:10.454653	3110481218b41f35486129e482bbfcc203ab29de9726abcb94843d3de11cd49d	2023-05-12 19:11:13.680179	enzymes	y_reconstruction.estimators.bxt_lmo	bxt_lmo	0.9999982245894363	0.9999939148319885	0.999333777481679	0.9999879437276873	0.9993279181263349	0.9999999918864426	0.2577718414592488	0.680621969025318	0.14392201834862384	0.9632484261136166	0.17050037090272063	0.7099378118369029	0.750710978514477	0.8797782400672872	0.37160243407707905	0.9791931066202277	0.42786227125170384	0.9016694951279016	0.1952963122221196	0.642898300098903	0.14018691588785046	0.964248466485691	0.15168310371658678	0.694850119865583	129.45822525024414	1618.120246887207
5	2023-05-12 19:44:10.454653	3110481218b41f35486129e482bbfcc203ab29de9726abcb94843d3de11cd49d	2023-05-12 19:11:13.680179	enzymes	y_reconstruction.estimators.bxt_lmo	bxt_lmo	1.0	1.0	1.0	1.0	1.0	1.0	0.4251972084352681	0.7577205338289407	0.1332184898076371	0.9655996159323372	0.19275265660703536	0.827644938348601	0.771300237645784	0.888656274661027	0.3385499840306611	0.9732284445324121	0.40545746616480977	0.917106380336747	0.36679002567118585	0.728872290047082	0.14374445430346053	0.96578746404421	0.19045045265543373	0.8677825262783313	126.30862879753113	1586.9278349876404
6	2023-05-12 19:44:10.454653	3110481218b41f35486129e482bbfcc203ab29de9726abcb94843d3de11cd49d	2023-05-12 19:11:13.680179	enzymes	y_reconstruction.estimators.bxt_lmo	bxt_lmo	0.9999984549303174	0.9999939292392123	0.9993784959602238	0.999987979555547	0.9993726219665091	0.9999999924493025	0.32719793216677057	0.7149302938606582	0.16070222822417288	0.9694234159032298	0.1986829431132313	0.8120724821458931	0.7553638002496357	0.8864187173750933	0.34011728182131773	0.9751968771897251	0.40603885196797984	0.9134387438469213	0.25120175372205283	0.6463453308460442	0.13953488372093026	0.9682360785445133	0.15387178901067816	0.8323547404806322	134.62040853500366	1589.263242483139
7	2023-05-12 19:44:10.454653	3110481218b41f35486129e482bbfcc203ab29de9726abcb94843d3de11cd49d	2023-05-12 19:11:13.680179	enzymes	y_reconstruction.estimators.bxt_lmo	bxt_lmo	0.99999829125477	0.9999939321492934	0.9993464052287581	0.9999879797484962	0.9993405547778019	0.9999999920629814	0.29191757819703584	0.7254702823733595	0.18875369944097334	0.9687118794487775	0.22394507127514424	0.7687464184310216	0.7398629336236956	0.876530145302038	0.45039682539682535	0.9840924090974148	0.48754901993835836	0.8869941576178841	0.2418244719289041	0.7112848397088244	0.2127215849843587	0.9696918214528364	0.23594969723787876	0.8011740537520424	162.1528401374817	1734.760645866394
8	2023-05-12 19:44:10.454653	3110481218b41f35486129e482bbfcc203ab29de9726abcb94843d3de11cd49d	2023-05-12 19:11:13.680179	enzymes	y_reconstruction.estimators.bxt_lmo	bxt_lmo	1.0	1.0	1.0	1.0	1.0	1.0	0.24968398955965826	0.6731981566820276	0.14377622377622376	0.9619886708245431	0.16692395245730637	0.7164837769209066	0.7815157988315418	0.9002970788249149	0.423728813559322	0.9831108445493056	0.4765868807461355	0.9144343632510493	0.18513109411893874	0.6494384057971014	0.14382022471910114	0.9703798244445901	0.15895358216272382	0.7055434782608695	145.08598518371582	1765.1786975860596
9	2023-05-12 19:44:10.454653	3110481218b41f35486129e482bbfcc203ab29de9726abcb94843d3de11cd49d	2023-05-12 19:11:13.680179	enzymes	y_reconstruction.estimators.bxt_lmo	bxt_lmo	1.0	1.0	1.0	1.0	1.0	1.0	0.4160847521825846	0.7938617732816617	0.14403401541323413	0.9635494764047376	0.2143841597516667	0.8213763905350628	0.7804840407201646	0.9020644742313961	0.3377596186584951	0.9751039141023161	0.4106465602145632	0.925468545826509	0.3458653950152885	0.7570439873071453	0.15299539170506912	0.9677090527065042	0.20887206239961023	0.8374051436818151	137.3914496898651	1676.5896456241608
10	2023-05-12 19:44:10.454653	3110481218b41f35486129e482bbfcc203ab29de9726abcb94843d3de11cd49d	2023-05-12 19:11:13.680179	enzymes	y_reconstruction.estimators.bxt_lmo	bxt_lmo	1.0	1.0	1.0	1.0	1.0	1.0	0.32848586191876905	0.7449861489762761	0.17893030794165318	0.9689431926975688	0.2245948980387875	0.8120732109001993	0.7652501430938055	0.8984671676957816	0.32461103253182455	0.9757645806807261	0.3992231609624628	0.920254864457172	0.24423448364736425	0.6829625240383699	0.16611295681063123	0.9708033656692641	0.1897787849467493	0.8448734611998208	129.10365104675293	1684.107375383377
11	2023-05-12 19:44:10.454653	3110481218b41f35486129e482bbfcc203ab29de9726abcb94843d3de11cd49d	2023-05-12 19:11:13.680179	enzymes	y_reconstruction.estimators.bxt_lmo	bxt_lmo	1.0	1.0	1.0	1.0	1.0	1.0	0.27823790353568	0.7244101027203852	0.1746880570409982	0.9654788910006253	0.2122414401021086	0.7739679438880502	0.7563666876765529	0.8898601819637494	0.3512396694214876	0.9794967417328562	0.4166184388240049	0.9096965857635979	0.20684039629253184	0.6683018552759482	0.15952143569292124	0.9670408065597365	0.17761754127207843	0.6951207786627155	131.5590054988861	1746.112951040268
12	2023-05-12 19:44:10.454653	3110481218b41f35486129e482bbfcc203ab29de9726abcb94843d3de11cd49d	2023-05-12 19:11:13.680179	enzymes	y_reconstruction.estimators.bxt_lmo	bxt_lmo	0.9999985588467892	0.9999939087160182	0.9993997599039617	0.9999879433297683	0.9993938522925806	0.9999999926831423	0.2734710115042793	0.6982105465900679	0.16255442670537007	0.964112198521068	0.19191360260190943	0.7168227608934851	0.7408744650674711	0.8854197810171869	0.30733733271804337	0.9810186870406399	0.3814965094387779	0.9048891305750872	0.16697731868327464	0.6215990280346716	0.122533748701973	0.9670233574411671	0.13037171741334255	0.6904132406961261	131.90540623664856	1655.4807126522064
13	2023-05-12 19:44:10.454653	3110481218b41f35486129e482bbfcc203ab29de9726abcb94843d3de11cd49d	2023-05-12 19:11:13.680179	enzymes	y_reconstruction.estimators.bxt_lmo	bxt_lmo	1.0	1.0	1.0	1.0	1.0	1.0	0.46559815220637923	0.8111845955781589	0.1584516129032258	0.9628009644067441	0.2325475751032716	0.839516241890273	0.7560164850058376	0.8958951347350266	0.280794701986755	0.9734212990945703	0.3640118146375105	0.9128996600484284	0.23938852939722471	0.7306032762365713	0.10695187165775402	0.9664638002601502	0.16132480199861243	0.8449919310151983	126.43693518638611	1668.0421023368835
14	2023-05-12 19:44:10.454653	3110481218b41f35486129e482bbfcc203ab29de9726abcb94843d3de11cd49d	2023-05-12 19:11:13.680179	enzymes	y_reconstruction.estimators.bxt_lmo	bxt_lmo	0.9999986681264001	0.9999939246658567	0.9994229659549912	0.9999879792881625	0.9994170604951864	0.9999999929846026	0.35693171731281337	0.7100000865437625	0.16503937007874014	0.967015697057872	0.19938129131658114	0.8226016430656229	0.7740627412042012	0.9122476819011096	0.3133433283358321	0.9771767919156878	0.39624203977420047	0.9290709020271358	0.11113549627768748	0.6316694270402026	0.08739837398373984	0.9682200702522351	0.10937874997751942	0.8337016218496585	131.51904606819153	1634.765969991684
